restaurant_id,cuisines,primary_cuisine,aggregate_rating,price_range,average_cost_for_two,votes,popularity_score
18279442,"north indian, italian, chinese",north indian,3.8,4,2000,240,0.3
18279455,"continental, american, italian, mediterranean",continental,3.8,3,1900,240,0.3
18424873,ice cream,ice cream,0.0,1,300,0,0.3
18381672,cafe,cafe,0.0,1,450,3,0.3
18382336,"ice cream, beverages, fast food",ice cream,0.0,1,300,1,0.3
18424874,"burger, desserts, fast food",burger,0.0,2,600,1,0.3
18424872,beverages,beverages,0.0,1,300,0,0.3
18424880,"american, fast food, burger",american,0.0,2,500,2,0.3
18381675,"italian, pizza, fast food",italian,0.0,3,1000,0,0.3
18419893,"north indian, mughlai",north indian,4.1,3,1300,111,0.3
18289074,cafe,cafe,4.0,2,700,59,0.3
18291236,north indian,north indian,0.0,2,500,0,0.3
311614,"japanese, sushi",japanese,3.3,3,1200,19,0.3
18429395,"north indian, chinese",north indian,2.5,1,400,6,0.3
3735,"chinese, north indian",chinese,2.6,2,500,36,0.3
9731,north indian,north indian,2.5,1,200,4,0.3
302132,cafe,cafe,2.8,1,450,24,0.3
18258162,north indian,north indian,3.2,2,600,24,0.3
302144,"north indian, chinese",north indian,3.1,2,800,17,0.3
4471,"raw meats, north indian, fast food",raw meats,3.2,1,350,20,0.3
18253392,fast food,fast food,3.1,1,300,37,0.3
310790,"cafe, north indian, italian, chinese",cafe,2.8,2,600,16,0.3
8152,fast food,fast food,2.8,1,100,9,0.3
313035,"north indian, mughlai",north indian,3.0,2,500,9,0.3
301509,"north indian, mughlai",north indian,2.8,2,600,21,0.3
312275,"bakery, fast food, desserts",bakery,2.8,1,250,18,0.3
302127,"north indian, chinese",north indian,2.6,1,400,12,0.3
18322604,fast food,fast food,2.9,2,500,4,0.3
18433889,"thai, chinese",thai,3.1,2,900,8,0.3
18232121,"north indian, chinese",north indian,2.7,2,600,25,0.3
307628,"north indian, chinese, thai",north indian,2.9,3,1000,43,0.3
18281980,"north indian, mughlai, chinese",north indian,2.5,2,600,10,0.3
8151,"north indian, mughlai",north indian,2.8,2,600,50,0.3
302139,"pizza, fast food",pizza,3.5,2,700,56,0.3
18377927,"fast food, north indian, chinese",fast food,3.8,1,350,80,0.3
313120,fast food,fast food,3.5,2,500,28,0.3
18361734,ice cream,ice cream,0.0,1,300,3,0.3
304338,"mithai, street food",mithai,0.0,1,100,2,0.3
18440390,"north indian, chinese",north indian,0.0,1,400,1,0.3
18383456,"ice cream, desserts",ice cream,0.0,1,400,0,0.3
18427237,fast food,fast food,0.0,1,300,3,0.3
18382359,"north indian, mughlai",north indian,0.0,1,350,3,0.3
18445740,bakery,bakery,0.0,1,250,0,0.3
18331809,cafe,cafe,0.0,1,300,3,0.3
18377925,"north indian, chinese",north indian,0.0,2,500,2,0.3
312287,north indian,north indian,0.0,1,300,3,0.3
18441766,fast food,fast food,0.0,1,300,1,0.3
18281977,"north indian, chinese",north indian,0.0,3,1000,3,0.3
18336259,ice cream,ice cream,0.0,1,100,1,0.3
18441537,"beverages, fast food",beverages,0.0,1,200,2,0.3
18128857,"north indian, chinese",north indian,2.9,2,500,55,0.3
18279435,"north indian, chinese",north indian,2.7,2,500,10,0.3
18281983,north indian,north indian,3.1,1,300,16,0.3
301402,"north indian, chinese, continental",north indian,3.0,3,1300,7,0.3
301461,"north indian, chinese, continental, mughlai",north indian,0.0,4,2000,0,0.3
301468,continental,continental,0.0,3,1200,0,0.3
2342,"chinese, mughlai, north indian",chinese,2.6,3,1000,192,0.3
309088,"north indian, mughlai, biryani",north indian,2.8,2,500,109,0.3
18334423,"north indian, chinese",north indian,3.2,1,350,49,0.3
439,"north indian, mughlai, chinese",north indian,2.6,2,600,44,0.5939849624060151
18431970,"biryani, north indian",biryani,3.4,1,400,29,0.3
307718,"chinese, fast food",chinese,3.1,1,300,21,0.3
5685,"mughlai, north indian, chinese",mughlai,2.7,2,600,33,0.3
312243,chinese,chinese,3.6,1,350,97,0.3
18428614,lucknowi,lucknowi,3.5,1,250,24,0.3
18424869,"north indian, chinese, thai",north indian,3.9,2,500,40,0.3
307232,street food,street food,3.6,1,150,280,0.3
300907,"chinese, asian, thai",chinese,3.6,2,650,582,0.3
18382371,cafe,cafe,0.0,1,300,2,0.3
8422,bakery,bakery,3.4,3,1000,29,0.3
8344,finger food,finger food,3.2,4,2000,20,0.3
8441,cafe,cafe,2.9,2,900,14,0.3
8351,north indian,north indian,3.5,4,3500,79,0.3
4505,"continental, north indian",continental,3.3,3,1500,29,0.3
18317498,finger food,finger food,0.0,4,2200,1,0.3
18371434,"burger, fast food",burger,3.3,2,500,14,0.3
18425747,"continental, mexican, mediterranean",continental,3.0,2,600,18,0.3
18371402,"desserts, beverages",desserts,3.1,2,500,6,0.3
18383509,desserts,desserts,3.4,1,300,16,0.3
18446433,"chinese, thai",chinese,3.2,2,950,6,0.3
18349905,"north indian, mughlai",north indian,2.9,2,600,7,0.3
18352249,"american, fast food, burger",american,2.5,2,500,15,0.3
18383479,desserts,desserts,3.2,1,450,13,0.3
18383470,chinese,chinese,3.0,2,700,10,0.3
18383460,"italian, pizza, fast food",italian,2.6,3,1000,7,0.3
18440424,"american, fast food, salad, healthy food",american,2.6,2,500,5,0.3
18383477,"tea, fast food",tea,2.8,1,350,5,0.3
18383466,south indian,south indian,2.8,1,450,6,0.3
18396179,"biryani, hyderabadi",biryani,3.5,3,1000,18,0.3
18466951,"north indian, continental, chinese, italian, thai, mughlai",north indian,3.8,3,1200,46,0.3
18337905,beverages,beverages,3.5,1,400,34,0.3
18361221,"healthy food, salad",healthy food,3.6,2,600,20,0.3
18383484,ice cream,ice cream,0.0,1,300,1,0.3
18440164,"beverages, fast food",beverages,0.0,1,300,3,0.3
18382377,"tea, fast food",tea,0.0,1,250,1,0.3
18383444,cafe,cafe,0.0,2,600,0,0.3
18416753,"ice cream, beverages, fast food",ice cream,0.0,1,300,0,0.3
18441551,beverages,beverages,0.0,1,300,1,0.3
18383481,"juices, fast food",juices,0.0,1,300,1,0.3
18440406,"desserts, ice cream",desserts,0.0,1,300,1,0.3
18381647,"ice cream, desserts",ice cream,0.0,1,200,0,0.3
18440416,fast food,fast food,0.0,1,100,0,0.3
18371430,fast food,fast food,0.0,1,400,0,0.3
18383490,pizza,pizza,2.3,2,600,8,0.3
18273632,fast food,fast food,2.3,1,400,27,0.3
18382345,"ice cream, desserts",ice cream,0.0,1,200,0,0.3
18382347,fast food,fast food,0.0,1,100,0,0.3
3226,"continental, north indian, mexican",continental,3.2,4,2200,135,0.3
4627,"north indian, chinese",north indian,3.3,3,1700,61,0.3
312278,bakery,bakery,2.9,1,200,9,0.3
18364351,"north indian, chinese",north indian,2.7,1,450,5,0.3
18373737,"north indian, chinese, continental",north indian,3.1,2,800,5,0.3
18124366,"chinese, north indian",chinese,3.2,2,550,6,0.3
18254400,"chinese, south indian, fast food",chinese,2.8,1,400,19,0.3
309545,fast food,fast food,3.5,1,400,83,0.3
310067,fast food,fast food,0.0,1,100,2,0.3
18430587,"north indian, continental, chinese",north indian,0.0,4,2000,0,0.3
6033,bakery,bakery,3.4,2,500,25,0.3
6036,continental,continental,3.2,4,2000,32,0.3
1669,"continental, chinese, north indian",continental,4.1,4,2800,228,0.3
3924,"mediterranean, continental, north indian, italian",mediterranean,3.5,4,3200,218,0.3
18383511,"fast food, street food",fast food,0.0,1,300,0,0.3
18245267,"north indian, chinese, continental",north indian,0.0,1,400,2,0.3
304496,north indian,north indian,2.9,1,200,12,0.3
308670,north indian,north indian,2.9,1,100,6,0.3
18462632,"north indian, mughlai, chinese",north indian,0.0,2,500,2,0.3
18322648,bakery,bakery,0.0,1,200,0,0.3
18356045,north indian,north indian,0.0,1,200,0,0.3
18126101,north indian,north indian,0.0,1,350,1,0.3
18273622,"juices, healthy food",juices,4.0,2,500,76,0.3
5742,"north indian, chinese, mughlai",north indian,2.7,2,600,90,0.3
311186,"north indian, chinese",north indian,3.3,2,800,34,0.3
2331,"south indian, north indian, chinese",south indian,2.6,1,300,70,0.3
2329,"north indian, mughlai, chinese",north indian,3.4,2,600,190,0.3
18382363,"cafe, north indian, italian",cafe,3.7,2,900,38,0.3
18456760,"north indian, bengali",north indian,0.0,1,400,0,0.3
18435292,chinese,chinese,0.0,2,550,0,0.3
18435286,"fast food, north indian",fast food,0.0,1,400,2,0.3
18243997,"cafe, italian, chinese",cafe,3.2,1,400,33,0.3
18268352,"north indian, mughlai, chinese",north indian,3.4,2,500,33,0.3
18463699,"chinese, thai",chinese,3.1,3,1100,9,0.3
18376508,"north indian, mughlai",north indian,2.6,1,400,11,0.3
18146402,"north indian, mughlai, chinese",north indian,2.5,3,1400,12,0.3
18216904,"north indian, chinese",north indian,2.9,1,400,4,0.3
5634,chinese,chinese,2.9,1,400,19,0.3
4541,chinese,chinese,2.8,1,300,10,0.3
8226,"mithai, street food",mithai,2.6,1,200,16,0.3
18254527,"raw meats, fast food, north indian",raw meats,2.9,1,350,7,0.3
18409725,"north indian, mughlai, hyderabadi",north indian,3.3,1,400,13,0.3
310208,north indian,north indian,2.5,2,600,36,0.3
8228,"mithai, street food",mithai,2.6,1,150,26,0.3
8236,"biryani, north indian, fast food",biryani,2.7,2,500,18,0.3
18415343,"biryani, north indian, mughlai",biryani,2.6,3,1000,26,0.3
18133476,north indian,north indian,2.6,2,500,25,0.3
18381224,"north indian, mughlai",north indian,3.2,2,700,7,0.3
18440751,"cafe, bakery",cafe,3.3,2,500,13,0.3
306560,"north indian, chinese",north indian,2.7,2,600,36,0.3
18371428,"north indian, mughlai, chinese",north indian,3.4,2,800,13,0.3
18372251,"mughlai, continental, chinese",mughlai,3.1,2,800,8,0.3
312369,"biryani, mughlai",biryani,3.2,2,550,27,0.3
307014,"north indian, chinese, continental",north indian,3.5,3,1000,367,0.3
18332064,fast food,fast food,3.8,2,550,99,0.3
18216939,"chinese, thai",chinese,3.7,2,650,115,0.3
18378014,north indian,north indian,3.6,1,400,18,0.3
18157400,"north indian, mughlai",north indian,3.6,2,900,72,0.3
18057810,north indian,north indian,3.6,2,850,56,0.3
18252385,"north indian, mughlai",north indian,3.6,2,750,108,0.3
18421504,"fast food, north indian",fast food,3.5,1,400,21,0.3
18310503,"italian, pizza",italian,0.0,1,400,0,0.3
18424173,mughlai,mughlai,0.0,1,200,0,0.3
18233621,"cafe, continental, fast food, italian",cafe,0.0,2,600,0,0.3
18432230,"north indian, mughlai, chinese",north indian,0.0,1,400,1,0.3
18409212,"north indian, mughlai, chinese, fast food",north indian,0.0,2,700,1,0.3
18219528,chinese,chinese,0.0,2,700,3,0.3
18380150,"north indian, chinese, mughlai",north indian,0.0,2,500,0,0.3
18355013,chinese,chinese,0.0,2,600,1,0.3
18348609,fast food,fast food,0.0,1,200,0,0.3
18424175,"mithai, street food",mithai,0.0,1,100,0,0.3
313415,"bakery, fast food, desserts",bakery,0.0,1,350,0,0.3
18460286,"north indian, south indian, italian, chinese",north indian,0.0,2,500,0,0.3
310762,bakery,bakery,0.0,1,250,2,0.3
18208893,"north indian, chinese",north indian,0.0,1,300,3,0.3
18478981,fast food,fast food,0.0,1,400,1,0.3
18410832,north indian,north indian,0.0,1,400,0,0.3
18303715,"chinese, fast food",chinese,0.0,1,300,0,0.3
4480,"pizza, fast food",pizza,2.1,2,700,84,0.3
3764,"north indian, mughlai, chinese",north indian,2.4,2,800,76,0.3
304636,"italian, pizza",italian,2.3,2,800,94,0.3
307340,"american, fast food, salad, healthy food",american,2.4,2,500,51,0.3
8237,"bakery, desserts, fast food",bakery,2.4,1,250,63,0.3
18268724,"north indian, chinese",north indian,4.0,2,800,175,0.3
312463,north indian,north indian,3.0,1,100,9,0.3
309318,bakery,bakery,3.0,1,250,5,0.3
302518,fast food,fast food,2.8,1,350,31,0.3
8072,north indian,north indian,3.0,1,400,7,0.3
5755,north indian,north indian,2.6,2,500,34,0.3
18486840,fast food,fast food,3.0,1,300,4,0.3
8074,"north indian, chinese, mughlai, fast food",north indian,2.7,2,550,26,0.3
307888,"north indian, chinese",north indian,3.1,1,350,30,0.3
834,"chinese, thai",chinese,3.7,3,1100,1182,0.8571428571428571
18382337,ice cream,ice cream,0.0,1,200,2,0.3
18433542,"north indian, mughlai",north indian,0.0,2,500,0,0.3
18382335,"north indian, chinese",north indian,0.0,1,350,0,0.3
18264985,"north indian, chinese, mughlai",north indian,0.0,2,500,1,0.3
18265692,biryani,biryani,0.0,1,200,1,0.3
304937,"mithai, street food",mithai,0.0,1,150,3,0.3
18489849,"mithai, street food",mithai,0.0,1,150,1,0.3
18485826,"north indian, south indian",north indian,0.0,1,200,0,0.3
18489806,"north indian, chinese",north indian,0.0,1,300,0,0.3
18381674,"north indian, mughlai",north indian,0.0,2,600,3,0.3
18441772,north indian,north indian,0.0,1,200,1,0.3
18390891,fast food,fast food,0.0,1,200,1,0.3
8061,"mithai, street food",mithai,2.3,1,150,15,0.3
308623,"cafe, italian, continental, chinese",cafe,2.6,1,450,26,0.3
311013,"mexican, italian, fast food",mexican,3.4,2,550,55,0.3
18368015,beverages,beverages,3.9,1,200,64,0.3
18273942,"continental, mexican, american, fast food, italian, chinese",continental,3.9,2,550,132,0.3
18034079,cafe,cafe,3.6,1,400,20,0.3
18440413,"chinese, fast food",chinese,0.0,1,200,0,0.3
18427230,"bakery, fast food, chinese",bakery,0.0,1,400,0,0.3
18440415,"north indian, fast food",north indian,0.0,1,400,1,0.3
18446387,"biryani, mughlai",biryani,0.0,1,300,1,0.3
18340903,"south indian, north indian, street food",south indian,3.0,1,300,4,0.3
18275760,"north indian, mughlai, fast food",north indian,2.9,1,450,5,0.3
18357548,"north indian, chinese",north indian,3.1,1,400,19,0.3
18381249,"north indian, mughlai",north indian,2.5,1,400,6,0.3
18307266,"north indian, chinese",north indian,2.9,2,600,4,0.3
18112492,"pizza, fast food",pizza,2.5,2,700,27,0.3
18445768,"north indian, chinese",north indian,3.0,1,400,4,0.3
18393840,"north indian, mughlai",north indian,2.8,3,1400,7,0.3
18276998,north indian,north indian,2.8,1,200,9,0.3
300988,fast food,fast food,3.2,1,400,19,0.3
18292443,"north indian, fast food",north indian,2.8,1,400,8,0.3
18204456,"american, fast food, salad, healthy food",american,2.6,2,500,13,0.3
18138418,"bakery, desserts",bakery,2.9,1,300,6,0.3
18441561,"bakery, fast food",bakery,0.0,1,300,3,0.3
18245275,"north indian, mughlai, chinese",north indian,0.0,2,600,2,0.3
18469933,north indian,north indian,0.0,2,500,0,0.3
18358190,cafe,cafe,0.0,1,450,3,0.3
18441663,cafe,cafe,0.0,1,450,0,0.3
18489823,"cafe, bakery, fast food",cafe,0.0,1,350,0,0.3
18489827,"north indian, italian, continental",north indian,0.0,1,450,0,0.3
18371413,bakery,bakery,0.0,2,700,2,0.3
18441563,chinese,chinese,0.0,1,300,0,0.3
18358662,cafe,cafe,0.0,2,600,0,0.3
18277008,north indian,north indian,0.0,1,200,0,0.3
18399250,"north indian, chinese",north indian,0.0,1,400,2,0.3
18449300,bakery,bakery,0.0,2,500,1,0.3
18454471,"mithai, north indian, street food",mithai,0.0,1,200,1,0.3
18273973,chinese,chinese,0.0,1,250,1,0.3
18375406,"cafe, fast food",cafe,0.0,1,350,1,0.3
18384109,beverages,beverages,0.0,1,100,1,0.3
18441569,beverages,beverages,0.0,1,200,0,0.3
18254543,south indian,south indian,0.0,1,200,3,0.3
18393815,"pizza, fast food",pizza,0.0,2,700,3,0.3
18458636,"north indian, chinese",north indian,0.0,2,500,1,0.3
18481281,"american, fast food, salad, healthy food",american,0.0,2,500,0,0.3
18474432,north indian,north indian,0.0,1,400,3,0.3
18441559,north indian,north indian,0.0,1,300,0,0.3
18441665,"fast food, beverages",fast food,0.0,1,200,1,0.3
18466397,"north indian, chinese",north indian,0.0,1,300,0,0.3
18441557,"north indian, chinese",north indian,0.0,1,400,0,0.3
18441671,"fast food, beverages",fast food,0.0,2,500,1,0.3
18416310,"continental, chinese, north indian, indian",continental,0.0,2,500,3,0.3
18372688,"continental, fast food, italian",continental,4.2,3,1300,108,0.3
18146472,bakery,bakery,2.9,1,150,7,0.3
3145,"north indian, chinese",north indian,2.8,2,500,84,0.3
312175,"north indian, south indian",north indian,2.8,1,400,6,0.3
3143,north indian,north indian,2.9,1,200,4,0.3
4518,north indian,north indian,3.1,1,350,27,0.3
304510,north indian,north indian,2.9,1,150,5,0.3
310875,"south indian, north indian, chinese",south indian,3.3,2,800,57,0.3
309317,bakery,bakery,3.4,1,250,23,0.3
311085,bakery,bakery,3.0,1,300,10,0.3
300914,"bakery, desserts",bakery,3.0,1,250,43,0.3
8115,"north indian, mughlai, chinese, fast food",north indian,2.7,2,500,8,0.3
18455665,"north indian, fast food",north indian,3.2,1,400,12,0.3
18146390,fast food,fast food,3.2,1,200,48,0.3
18435298,"healthy food, juices",healthy food,3.5,2,700,14,0.3
301415,"north indian, chinese, thai, continental",north indian,3.6,3,1500,328,0.3
18407293,bakery,bakery,0.0,1,300,0,0.3
18432201,pizza,pizza,0.0,1,250,0,0.3
304493,north indian,north indian,0.0,1,150,2,0.3
18438456,chinese,chinese,0.0,1,200,0,0.3
18367439,"fast food, beverages",fast food,0.0,1,300,2,0.3
18466616,"north indian, chinese",north indian,0.0,1,400,1,0.3
18382368,"mughlai, north indian",mughlai,0.0,1,450,1,0.3
18465093,bakery,bakery,0.0,1,350,1,0.3
18345109,bakery,bakery,0.0,1,250,1,0.3
18432027,north indian,north indian,0.0,1,300,1,0.3
18258742,north indian,north indian,0.0,1,350,2,0.3
18254314,fast food,fast food,0.0,1,200,1,0.3
18258756,mughlai,mughlai,0.0,1,300,2,0.3
18382366,"north indian, mughlai",north indian,0.0,1,450,1,0.3
4882,cafe,cafe,2.9,2,650,22,0.3
309535,"north indian, chinese, south indian",north indian,3.0,2,700,31,0.3
18415359,"north indian, chinese",north indian,3.3,1,300,13,0.3
308451,"american, fast food, salad, healthy food",american,3.4,2,500,55,0.3
18156287,north indian,north indian,3.5,1,200,45,0.3
399,"fast food, burger",fast food,3.7,2,500,135,0.7894736842105263
18161600,cafe,cafe,0.0,1,450,2,0.3
18249084,"burger, desserts, fast food",burger,0.0,2,600,2,0.3
18432020,chinese,chinese,0.0,1,300,0,0.3
18432013,chinese,chinese,0.0,1,250,0,0.3
303371,"north indian, chinese, mediterranean",north indian,4.3,3,1600,1670,0.3
302558,"south indian, chinese, street food, mithai",south indian,3.3,1,400,61,0.3
1698,"north indian, chinese",north indian,2.5,3,1300,106,0.3
9252,"italian, north indian, chinese",italian,3.4,3,1200,431,0.3
1323,"bakery, desserts, fast food",bakery,3.1,1,150,213,0.3
1735,"north indian, mughlai",north indian,2.5,2,700,357,0.3
5677,fast food,fast food,2.5,1,250,103,0.3
300953,north indian,north indian,2.8,1,100,30,0.3
4721,"american, italian",american,2.6,3,1500,521,0.3
18261722,"chinese, north indian, mughlai, continental",chinese,3.3,3,1600,198,0.3
18346730,"mithai, north indian, south indian, street food, chinese",mithai,3.3,2,600,36,0.3
461,"mughlai, north indian",mughlai,3.3,3,1200,446,0.7894736842105263
937,"american, fast food, burger",american,2.7,2,500,608,0.6842105263157895
307720,"north indian, street food",north indian,3.2,1,400,76,0.3
591,"north indian, south indian, chinese, street food, fast food, mithai, desserts",north indian,2.5,2,600,211,0.7669172932330827
18371433,"north indian, mughlai",north indian,3.3,2,600,19,0.3
18287364,"north indian, chinese, continental",north indian,3.4,2,650,68,0.3
7913,"north indian, fast food",north indian,3.0,2,900,139,0.3
18180086,"north indian, chinese, continental",north indian,2.6,3,1000,19,0.3
5678,"north indian, chinese",north indian,2.6,2,700,89,0.3
427,"south indian, north indian, chinese",south indian,3.2,2,600,277,0.7819548872180451
18292482,"pizza, italian",pizza,3.3,2,600,97,0.3
18446481,"north indian, chinese, mughlai",north indian,3.4,2,600,19,0.3
310694,"north indian, mughlai, chinese",north indian,3.2,3,1400,80,0.3
18252573,"north indian, mughlai",north indian,3.2,1,350,47,0.3
303269,"fast food, north indian",fast food,3.4,1,300,45,0.3
5854,"north indian, chinese",north indian,3.2,3,1300,37,0.3
18349895,"north indian, mughlai, chinese",north indian,3.0,3,1400,203,0.3
4160,"italian, continental, north indian, chinese",italian,3.4,3,1400,286,0.3
301514,"finger food, north indian, chinese",finger food,3.4,3,1000,223,0.3
310417,"bakery, desserts, fast food",bakery,3.9,1,350,205,0.3
1701,"north indian, continental, thai, chinese",north indian,3.5,3,1350,326,0.3
